R_m,alpha,tension_Pa,compression_Pa
1.174707347714e+01,1.312749368925e-02,7.407939175570e+05,2.863180268666e+06
1.238909879816e+01,1.312749368925e-02,6.939783455030e+05,2.652289833134e+06
1.306621341299e+01,1.312749368925e-02,6.497164551184e+05,2.456478109840e+06
1.378033509421e+01,1.312749368925e-02,6.079037653805e+05,2.274724149353e+06
1.453348642843e+01,1.312749368925e-02,5.684376983650e+05,2.106070491408e+06
1.532780054486e+01,1.312749368925e-02,5.312176109770e+05,1.949619689648e+06
1.616552715688e+01,1.312749368925e-02,4.961448499433e+05,1.804530995514e+06
1.704903893387e+01,1.312749368925e-02,4.631228233404e+05,1.670017194652e+06
1.798083822122e+01,1.312749368925e-02,4.351204948742e+05,1.545341589775e+06
1.896356412767e+01,1.312749368925e-02,4.085652389578e+05,1.429815124352e+06
2.000000000000e+01,1.312749368925e-02,3.833699248738e+05,1.322793641874e+06
7.000000000000e-01,1.519911082953e-02,2.073056992634e+07,1.118715277328e+08
7.382578457164e-01,1.519911082953e-02,1.933612623479e+07,1.050065561513e+08
7.786066382311e-01,1.519911082953e-02,1.804286537684e+07,9.854615188714e+07
8.211606562871e-01,1.519911082953e-02,1.684311654392e+07,9.246688793471e+07
8.660404244251e-01,1.519911082953e-02,1.572976463723e+07,8.674670661236e+07
9.133730543420e-01,1.519911082953e-02,1.469621432647e+07,8.136483887544e+07
9.632926049056e-01,1.519911082953e-02,1.373635630708e+07,7.630172826479e+07
1.015940461846e+00,1.519911082953e-02,1.284453560019e+07,7.153895922468e+07
1.071465738198e+00,1.519911082953e-02,1.201552175014e+07,6.705918954160e+07
1.130025696630e+00,1.519911082953e-02,1.124448078497e+07,6.284608667163e+07
1.191786194854e+00,1.519911082953e-02,1.052694881561e+07,5.888426773905e+07
1.256922155382e+00,1.519911082953e-02,9.858807159704e+06,5.515924300318e+07
1.325618060951e+00,1.519911082953e-02,9.236258885792e+06,5.165736260371e+07
1.398068477029e+00,1.519911082953e-02,8.655806683468e+06,4.836576640686e+07
1.474478602879e+00,1.519911082953e-02,8.114231974090e+06,4.527233678609e+07
1.555064852738e+00,1.519911082953e-02,7.608575185727e+06,4.236565418144e+07
1.640055468759e+00,1.519911082953e-02,7.136117124232e+06,3.963495529072e+07
1.729691167460e+00,1.519911082953e-02,6.694361380158e+06,3.707009375462e+07
1.824225821491e+00,1.519911082953e-02,6.281017718344e+06,3.466150320505e+07
1.923927178677e+00,1.519911082953e-02,5.893986403392e+06,3.240016255305e+07
2.029077620350e+00,1.519911082953e-02,5.531343419936e+06,3.027756339875e+07
2.139974961130e+00,1.519911082953e-02,5.191326551447e+06,2.828567945091e+07
2.256933292416e+00,1.519911082953e-02,4.872322285377e+06,2.641693784873e+07
2.380283871978e+00,1.519911082953e-02,4.572853515703e+06,2.466419228266e+07
2.510376062171e+00,1.519911082953e-02,4.291568016435e+06,2.302069781492e+07
2.647578319423e+00,1.519911082953e-02,4.027227661348e+06,2.148008730388e+07
2.792279237804e+00,1.519911082953e-02,3.778698366365e+06,2.003634933967e+07
2.944888649628e+00,1.519911082953e-02,3.544940731418e+06,1.868380760168e+07
3.105838786213e+00,1.519911082953e-02,3.330336562100e+06,1.741710155137e+07
3.275585502074e+00,1.519911082953e-02,3.158415771369e+06,1.623116837686e+07
3.454609566030e+00,1.519911082953e-02,2.994352213826e+06,1.512122610880e+07
3.643418022870e+00,1.519911082953e-02,2.837745184671e+06,1.408275783004e+07
3.842545629440e+00,1.519911082953e-02,2.688229026319e+06,1.311149690454e+07
4.052556369225e+00,1.519911082953e-02,2.545469408057e+06,1.220341315462e+07
4.274045049697e+00,1.519911082953e-02,2.409159860721e+06,1.135469991849e+07
4.507638986977e+00,1.519911082953e-02,2.279018568147e+06,1.056176192385e+07
4.753999782561e+00,1.519911082953e-02,2.154785415203e+06,9.821203916617e+06
5.013825197157e+00,1.519911082953e-02,2.036219290219e+06,9.129819987619e+06
5.287851126931e+00,1.519911082953e-02,1.923095637580e+06,8.484583543584e+06
5.576853687767e+00,1.519911082953e-02,1.815204254332e+06,7.882637872541e+06
5.881651413438e+00,1.519911082953e-02,1.712347322783e+06,7.321287257307e+06
6.203107573913e+00,1.519911082953e-02,1.614337669377e+06,6.797988594319e+06
6.542132620377e+00,1.519911082953e-02,1.520997238684e+06,6.310343478591e+06
6.899686763872e+00,1.519911082953e-02,1.432155770043e+06,5.856090718924e+06
7.276782694877e+00,1.519911082953e-02,1.347649663432e+06,5.433099250729e+06
7.674488451523e+00,1.519911082953e-02,1.267321020365e+06,5.039361416913e+06
8.093930444567e+00,1.519911082953e-02,1.191016845136e+06,4.672986590135e+06
8.536296647692e+00,1.519911082953e-02,1.118588391489e+06,4.332195112441e+06
9.002839962173e+00,1.519911082953e-02,1.049890639790e+06,4.015312530769e+06
9.494881765433e+00,1.519911082953e-02,9.847818899958e+05,3.720764109073e+06
1.001381565354e+01,1.519911082953e-02,9.231234560900e+05,3.447069599907e+06
1.056111138827e+01,1.519911082953e-02,8.647794482755e+05,3.192838260127e+06
1.113831905982e+01,1.519911082953e-02,8.096166298765e+05,2.956764097053e+06
1.174707347714e+01,1.519911082953e-02,7.575043367515e+05,2.737621332876e+06
1.238909879816e+01,1.519911082953e-02,7.083144479065e+05,2.534260076398e+06
1.306621341299e+01,1.519911082953e-02,6.619213969638e+05,2.345602192268e+06
1.378033509421e+01,1.519911082953e-02,6.182022151266e+05,2.170637358884e+06
1.453348642843e+01,1.519911082953e-02,5.770365972829e+05,2.008419306896e+06
1.532780054486e+01,1.519911082953e-02,5.383069838808e+05,1.858062230982e+06
1.616552715688e+01,1.519911082953e-02,5.048483805508e+05,1.718737368112e+06
1.704903893387e+01,1.519911082953e-02,4.737811761845e+05,1.589669736012e+06
1.798083822122e+01,1.519911082953e-02,4.443250696057e+05,1.470135025941e+06
1.896356412767e+01,1.519911082953e-02,4.164251659343e+05,1.359456644192e+06
2.000000000000e+01,1.519911082953e-02,3.900259189975e+05,1.257002897024e+06
7.000000000000e-01,1.759764472006e-02,2.144931272046e+07,1.109454608983e+08
7.382578457164e-01,1.759764472006e-02,2.003175866566e+07,1.040914495012e+08
7.786066382311e-01,1.759764472006e-02,1.871506303179e+07,9.764251148681e+07
8.211606562871e-01,1.759764472006e-02,1.749160852275e+07,9.157522478493e+07
8.660404244251e-01,1.759764472006e-02,1.635433639180e+07,8.586753440657e+07
9.133730543420e-01,1.759764472006e-02,1.529671012896e+07,8.049867156313e+07
9.632926049056e-01,1.759764472006e-02,1.431268129880e+07,7.544907743652e+07
1.015940461846e+00,1.759764472006e-02,1.339665737766e+07,7.070033133934e+07
1.071465738198e+00,1.759764472006e-02,1.254347145090e+07,6.623508302083e+07
1.130025696630e+00,1.759764472006e-02,1.174835364254e+07,6.203698889056e+07
1.191786194854e+00,1.759764472006e-02,1.100690416107e+07,5.809065194646e+07
1.256922155382e+00,1.759764472006e-02,1.031506785617e+07,5.438156520752e+07
1.325618060951e+00,1.759764472006e-02,9.669110191808e+06,5.089605846415e+07
1.398068477029e+00,1.759764472006e-02,9.065594550941e+06,4.762124817046e+07
1.474478602879e+00,1.759764472006e-02,8.501360796661e+06,4.454499031331e+07
1.555064852738e+00,1.759764472006e-02,7.973505023283e+06,4.165583610216e+07
1.640055468759e+00,1.759764472006e-02,7.479360438696e+06,3.894299033242e+07
1.729691167460e+00,1.759764472006e-02,7.016479326422e+06,3.639627228207e+07
1.824225821491e+00,1.759764472006e-02,6.582616041913e+06,3.400607900845e+07
1.923927178677e+00,1.759764472006e-02,6.175711002876e+06,3.176335091758e+07
2.029077620350e+00,1.759764472006e-02,5.793875637648e+06,2.965953948404e+07
2.139974961130e+00,1.759764472006e-02,5.435378259026e+06,2.768657700373e+07
2.256933292416e+00,1.759764472006e-02,5.098630833390e+06,2.583684826651e+07
2.380283871978e+00,1.759764472006e-02,4.782176616663e+06,2.410316403922e+07
2.510376062171e+00,1.759764472006e-02,4.484678629523e+06,2.247873625365e+07
2.647578319423e+00,1.759764472006e-02,4.204908944561e+06,2.095715479715e+07
2.792279237804e+00,1.759764472006e-02,3.941738757847e+06,1.953236580732e+07
2.944888649628e+00,1.759764472006e-02,3.727244644773e+06,1.819865137536e+07
3.105838786213e+00,1.759764472006e-02,3.531893991130e+06,1.695061056644e+07
3.275585502074e+00,1.759764472006e-02,3.345453758354e+06,1.578314166865e+07
3.454609566030e+00,1.759764472006e-02,3.167498479687e+06,1.469142558600e+07
3.643418022870e+00,1.759764472006e-02,2.997637657836e+06,1.367091029470e+07
3.842545629440e+00,1.759764472006e-02,2.835511874578e+06,1.271729628577e+07
4.052556369225e+00,1.759764472006e-02,2.680789197933e+06,1.182652292119e+07
4.274045049697e+00,1.759764472006e-02,2.533161885866e+06,1.099475563483e+07
4.507638986977e+00,1.759764472006e-02,2.392343383055e+06,1.021837391371e+07
4.753999782561e+00,1.759764472006e-02,2.258065604966e+06,9.493959999306e+06
5.013825197157e+00,1.759764472006e-02,2.130076501153e+06,8.818288252774e+06
5.287851126931e+00,1.759764472006e-02,2.008137887659e+06,8.188315132444e+06
5.576853687767e+00,1.759764472006e-02,1.892023536466e+06,7.601169735667e+06
5.881651413438e+00,1.759764472006e-02,1.781517508344e+06,7.054144861379e+06
6.203107573913e+00,1.759764472006e-02,1.676412714081e+06,6.544688553470e+06
6.542132620377e+00,1.759764472006e-02,1.576509688049e+06,6.070396088734e+06
6.899686763872e+00,1.759764472006e-02,1.481615557275e+06,5.629002376662e+06
7.276782694877e+00,1.759764472006e-02,1.391543188804e+06,5.218374741568e+06
7.674488451523e+00,1.759764472006e-02,1.306110497917e+06,4.836506060559e+06
8.093930444567e+00,1.759764472006e-02,1.225139899928e+06,4.481508233635e+06
8.536296647692e+00,1.759764472006e-02,1.148457888607e+06,4.151605964733e+06
9.002839962173e+00,1.759764472006e-02,1.075894724854e+06,3.845130834818e+06
9.494881765433e+00,1.759764472006e-02,1.007284219979e+06,3.560515650152e+06
1.001381565354e+01,1.759764472006e-02,9.424635988598e+05,3.296289050719e+06
1.056111138827e+01,1.759764472006e-02,8.812734292211e+05,3.051070365372e+06
1.113831905982e+01,1.759764472006e-02,8.235576044012e+05,2.823564701641e+06
1.174707347714e+01,1.759764472006e-02,7.691633680865e+05,2.612558259403e+06
1.238909879816e+01,1.759764472006e-02,7.179413706754e+05,2.416913858592e+06
1.306621341299e+01,1.759764472006e-02,6.697457480935e+05,2.235566672044e+06
1.378033509421e+01,1.759764472006e-02,6.244342150283e+05,2.067520155293e+06
1.453348642843e+01,1.759764472006e-02,5.845145677514e+05,1.911842165764e+06
1.532780054486e+01,1.759764472006e-02,5.482587267707e+05,1.767661264309e+06
1.616552715688e+01,1.759764472006e-02,5.139053242702e+05,1.634163192444e+06
1.704903893387e+01,1.759764472006e-02,4.813876271487e+05,1.510587519013e+06
1.798083822122e+01,1.759764472006e-02,4.506383151363e+05,1.396224450243e+06
1.896356412767e+01,1.759764472006e-02,4.215897630000e+05,1.290411797399e+06
2.000000000000e+01,1.759764472006e-02,3.941743137648e+05,1.192532096429e+06
7.000000000000e-01,2.037468528040e-02,2.220764417981e+07,1.098992436567e+08
7.382578457164e-01,2.037468528040e-02,2.076250417295e+07,1.030594454803e+08
7.786066382311e-01,2.037468528040e-02,1.941801107674e+07,9.662532077597e+07
8.211606562871e-01,2.037468528040e-02,1.816661727922e+07,9.057344647359e+07
8.660404244251e-01,2.037468528040e-02,1.700133583323e+07,8.488176344364e+07
9.133730543420e-01,2.037468528040e-02,1.591570358090e+07,7.952949544415e+07
9.632926049056e-01,2.037468528040e-02,1.490374638878e+07,7.449707275005e+07
1.015940461846e+00,2.037468528040e-02,1.395994635118e+07,6.976606020871e+07
1.071465738198e+00,2.037468528040e-02,1.307921083222e+07,6.531908948184e+07
1.130025696630e+00,2.037468528040e-02,1.225684322989e+07,6.113979524932e+07
1.191786194854e+00,2.037468528040e-02,1.148851535725e+07,5.721275516418e+07
1.256922155382e+00,2.037468528040e-02,1.077024134713e+07,5.352343336119e+07
1.325618060951e+00,2.037468528040e-02,1.009835299759e+07,5.005812733249e+07
1.398068477029e+00,2.037468528040e-02,9.469476484700e+06,4.680391799438e+07
1.474478602879e+00,2.037468528040e-02,8.880510378109e+06,4.374862277849e+07
1.555064852738e+00,2.037468528040e-02,8.328604902570e+06,4.088075158870e+07
1.640055468759e+00,2.037468528040e-02,7.811142395114e+06,3.818946547270e+07
1.729691167460e+00,2.037468528040e-02,7.325718913180e+06,3.566453786318e+07
1.824225821491e+00,2.037468528040e-02,6.870126953392e+06,3.329631824990e+07
1.923927178677e+00,2.037468528040e-02,6.442339244095e+06,3.107569814855e+07
2.029077620350e+00,2.037468528040e-02,6.040493577151e+06,2.899407923750e+07
2.139974961130e+00,2.037468528040e-02,5.662878645971e+06,2.704334353759e+07
2.256933292416e+00,2.037468528040e-02,5.307920857453e+06,2.521582551442e+07
2.380283871978e+00,2.037468528040e-02,4.974172085471e+06,2.350428598650e+07
2.510376062171e+00,2.037468528040e-02,4.660298333010e+06,2.190188772659e+07
2.647578319423e+00,2.037468528040e-02,4.386641478761e+06,2.040217264766e+07
2.792279237804e+00,2.037468528040e-02,4.154807917081e+06,1.899904046861e+07
2.944888649628e+00,2.037468528040e-02,3.933584245031e+06,1.768672875953e+07
3.105838786213e+00,2.037468528040e-02,3.722476435648e+06,1.645979427012e+07
3.275585502074e+00,2.037468528040e-02,3.521029390310e+06,1.531309544968e+07
3.454609566030e+00,2.037468528040e-02,3.328822581732e+06,1.424177607161e+07
3.643418022870e+00,2.037468528040e-02,3.145466041455e+06,1.324124987998e+07
3.842545629440e+00,2.037468528040e-02,2.970596689569e+06,1.230718618070e+07
4.052556369225e+00,2.037468528040e-02,2.803875001591e+06,1.143549630472e+07
4.274045049697e+00,2.037468528040e-02,2.644982004679e+06,1.062232087550e+07
4.507638986977e+00,2.037468528040e-02,2.493616592790e+06,9.864017818042e+06
4.753999782561e+00,2.037468528040e-02,2.349493147995e+06,9.157151051369e+06
5.013825197157e+00,2.037468528040e-02,2.212339453131e+06,8.498479811432e+06
5.287851126931e+00,2.037468528040e-02,2.081894879140e+06,7.884948555570e+06
5.576853687767e+00,2.037468528040e-02,1.957908829056e+06,7.313677404327e+06
5.881651413438e+00,2.037468528040e-02,1.840139419520e+06,6.781953080447e+06
6.203107573913e+00,2.037468528040e-02,1.728352379964e+06,6.287220308835e+06
6.542132620377e+00,2.037468528040e-02,1.622320149296e+06,5.827073644898e+06
6.899686763872e+00,2.037468528040e-02,1.521821149787e+06,5.399249702056e+06
7.276782694877e+00,2.037468528040e-02,1.426639218231e+06,5.001619752316e+06
7.674488451523e+00,2.037468528040e-02,1.336563174864e+06,4.632182676599e+06
8.093930444567e+00,2.037468528040e-02,1.251386511396e+06,4.289058244037e+06
8.536296647692e+00,2.037468528040e-02,1.170907180378e+06,3.970480701713e+06
9.002839962173e+00,2.037468528040e-02,1.094927469289e+06,3.674792658311e+06
9.494881765433e+00,2.037468528040e-02,1.023253943936e+06,3.400439246888e+06
1.001381565354e+01,2.037468528040e-02,9.556974470590e+05,3.145962553502e+06
1.056111138827e+01,2.037468528040e-02,8.920731393971e+05,2.909996299731e+06
1.113831905982e+01,2.037468528040e-02,8.322005718347e+05,2.691260768244e+06
1.174707347714e+01,2.037468528040e-02,7.759037785934e+05,2.488557961513e+06
1.238909879816e+01,2.037468528040e-02,7.230113827660e+05,2.300766984556e+06
1.306621341299e+01,2.037468528040e-02,6.754559824049e+05,2.126839643258e+06
1.378033509421e+01,2.037468528040e-02,6.332404315485e+05,1.965796250340e+06
1.453348642843e+01,2.037468528040e-02,5.932647711160e+05,1.816721631517e+06
1.532780054486e+01,2.037468528040e-02,5.554483228511e+05,1.678761324700e+06
1.616552715688e+01,2.037468528040e-02,5.197099178537e+05,1.551117965430e+06
1.704903893387e+01,2.037468528040e-02,4.859682267465e+05,1.433047851927e+06
1.798083822122e+01,2.037468528040e-02,4.541420770043e+05,1.323857683352e+06
1.896356412767e+01,2.037468528040e-02,4.241507541179e+05,1.222901465007e+06
2.000000000000e+01,2.037468528040e-02,3.959142839567e+05,1.129577574342e+06
7.000000000000e-01,2.358996370702e-02,2.299832031218e+07,1.087218129893e+08
7.382578457164e-01,2.358996370702e-02,2.152075656638e+07,1.019002972257e+08
7.786066382311e-01,2.358996370702e-02,2.014380664327e+07,9.548514637937e+07
8.211606562871e-01,2.358996370702e-02,1.886000895726e+07,8.945292688307e+07
8.660404244251e-01,2.358996370702e-02,1.766246330917e+07,8.378156501144e+07
9.133730543420e-01,2.358996370702e-02,1.654479325638e+07,7.845026572634e+07
9.632926049056e-01,2.358996370702e-02,1.550111057504e+07,7.343943625432e+07
1.015940461846e+00,2.358996370702e-02,1.452598168502e+07,6.873061414354e+07
1.071465738198e+00,2.358996370702e-02,1.361439592175e+07,6.430639956315e+07
1.130025696630e+00,2.358996370702e-02,1.276173555190e+07,6.015039162210e+07
1.191786194854e+00,2.358996370702e-02,1.196374744147e+07,5.624712849715e+07
1.256922155382e+00,2.358996370702e-02,1.121651629588e+07,5.258203117130e+07
1.325618060951e+00,2.358996370702e-02,1.051643940088e+07,4.914135059364e+07
1.398068477029e+00,2.358996370702e-02,9.860202801628e+06,4.591211808121e+07
1.474478602879e+00,2.358996370702e-02,9.244758864343e+06,4.288209879075e+07
1.555064852738e+00,2.358996370702e-02,8.667305170629e+06,4.003974809598e+07
1.640055468759e+00,2.358996370702e-02,8.125264699199e+06,3.737417071189e+07
1.729691167460e+00,2.358996370702e-02,7.616267253066e+06,3.487508241354e+07
1.824225821491e+00,2.358996370702e-02,7.138132092486e+06,3.253277420200e+07
1.923927178677e+00,2.358996370702e-02,6.688851735171e+06,3.033807877505e+07
2.029077620350e+00,2.358996370702e-02,6.266576885673e+06,2.828233916484e+07
2.139974961130e+00,2.358996370702e-02,5.869602455474e+06,2.635737940939e+07
2.256933292416e+00,2.358996370702e-02,5.496354634364e+06,2.455547712936e+07
2.380283871978e+00,2.358996370702e-02,5.150042770309e+06,2.286933788609e+07
2.510376062171e+00,2.358996370702e-02,4.875729641368e+06,2.129207120167e+07
2.647578319423e+00,2.358996370702e-02,4.614010204426e+06,1.981716812686e+07
2.792279237804e+00,2.358996370702e-02,4.364311891706e+06,1.843848024741e+07
2.944888649628e+00,2.358996370702e-02,4.126105348219e+06,1.715020002501e+07
3.105838786213e+00,2.358996370702e-02,3.898899564727e+06,1.594684237418e+07
3.275585502074e+00,2.358996370702e-02,3.682237409105e+06,1.482322738221e+07
3.454609566030e+00,2.358996370702e-02,3.475691552150e+06,1.377446408462e+07
3.643418022870e+00,2.358996370702e-02,3.278860780630e+06,1.279593521479e+07
3.842545629440e+00,2.358996370702e-02,3.091366687164e+06,1.188328285155e+07
